# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/160_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.97660190771,3.12428514474e-17,0.000969635949249,5.44832091367e-21
0.0001,1.9766020001,2.50361803214e-09,0.000969652724884,8.88296476857e-10
0.001,1.97660300649,1.10406293785e-07,0.000970146231933,8.2070247292e-09
0.002,1.9766039407,1.50315323783e-07,0.000970967478795,1.36095629521e-08
0.003,1.97660552378,1.6924007982e-07,0.000971686072249,1.55629222113e-08
0.004,1.97660702839,1.9487304322e-07,0.000972413896544,1.94868008083e-08
0.005,1.97660837254,2.09231574535e-07,0.000973070474011,2.24442575026e-08
0.006,1.97660983541,2.295685013e-07,0.000973786082876,2.72225525616e-08
0.007,1.97660991303,2.81178740946e-07,0.00097470171072,3.01930391192e-08
0.008,1.97661023934,2.92129081147e-07,0.000975316610502,3.22928826546e-08
0.009,1.97661132642,3.15436191066e-07,0.000976041872327,3.25177130747e-08
0.01,1.97661266725,3.33473627718e-07,0.000976681207031,3.43118794216e-08
0.02,1.97663062521,4.41241517337e-07,0.000983491286552,4.23341400823e-08
0.03,1.97665046581,4.98379747892e-07,0.000990465841078,5.16811537275e-08
0.04,1.97667455531,4.97726117499e-07,0.000997444224265,5.88075010134e-08
0.05,1.97669933424,4.87075620366e-07,0.00100436743663,6.42205921978e-08
0.06,1.97672612414,5.19145898916e-07,0.00101071275237,7.40310246887e-08
0.07,1.97675460714,5.01952882845e-07,0.00101710076992,7.60780973623e-08
0.08,1.97678263606,5.20619187956e-07,0.00102355843372,8.16886516912e-08
0.09,1.9768139042,5.46656430152e-07,0.00102988516829,8.97475587684e-08
0.1,1.97684039254,5.4307935205e-07,0.00103608440764,9.37859246142e-08
0.2,1.97714453661,6.15636809527e-07,0.00109107186721,1.13729152902e-07
0.3,1.97740195798,5.46742883462e-07,0.00113472968765,1.21066149227e-07
0.4,1.97763499528,5.25911644552e-07,0.00117211823532,1.12284666912e-07
0.5,1.97783978898,4.78104815657e-07,0.00120358096871,1.16137257962e-07
0.6,1.97802638551,4.60631484975e-07,0.00123071059357,1.06351780576e-07
