# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/45owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.73039747617,1.78530579699e-17,0.104203280568,1.11581612312e-18
0.0001,1.73039990101,1.66254571899e-07,0.104215605665,1.57328937618e-07
0.001,1.73044662878,8.73829895542e-07,0.104342948819,8.00567689281e-07
0.002,1.73051512054,1.35652784363e-06,0.104496043527,1.21305244301e-06
0.003,1.73055001086,1.4942630789e-06,0.104634707162,1.27901326851e-06
0.004,1.73061376692,1.68064975481e-06,0.104789834635,1.59053764009e-06
0.005,1.73066891026,1.64634297393e-06,0.104925906841,1.68647671581e-06
0.006,1.73072739704,1.70476092188e-06,0.105060214185,1.81422165891e-06
0.007,1.73077590172,1.75193210244e-06,0.105187179317,1.947267523e-06
0.008,1.73083490051,1.79096012712e-06,0.105326336617,2.12865522591e-06
0.009,1.73088433491,1.84956647285e-06,0.105459520716,2.18007279217e-06
0.01,1.73092914498,1.81725495014e-06,0.105582987836,2.2429889448e-06
0.02,1.7314170887,1.82459196865e-06,0.106844642429,2.58130930849e-06
0.03,1.73191228245,1.85531976167e-06,0.107995697504,2.81318039604e-06
0.04,1.73248525209,2.01282192473e-06,0.109104981523,3.22439368708e-06
0.05,1.73308288677,2.02363041504e-06,0.110183684036,3.61977929919e-06
0.06,1.73370005562,2.16937129014e-06,0.111203409525,3.74021038371e-06
0.07,1.7343525342,2.18355623641e-06,0.112182951596,3.68909578485e-06
0.08,1.73500391788,2.2462352042e-06,0.113118743588,3.85016934118e-06
0.09,1.73565713847,2.32335944702e-06,0.114019135995,3.915900414e-06
0.1,1.73632802838,2.45744972826e-06,0.114902331372,4.0968109226e-06
0.2,1.74286979379,3.17303827409e-06,0.1223283051,5.00893119796e-06
0.3,1.74862904274,2.86754878306e-06,0.127788166196,5.0613395673e-06
0.4,1.753600411,2.86411512801e-06,0.13182747727,4.93277125936e-06
0.5,1.75803188415,2.40472216962e-06,0.134928311875,5.11428100959e-06
0.6,1.76201281855,2.34043924962e-06,0.137167625515,5.05969942964e-06
0.7,1.76568651888,2.27256000607e-06,0.138824171591,5.28503820678e-06
0.8,1.76913941843,2.17996503217e-06,0.140011266188,5.1035216146e-06
0.9,1.77238706441,2.31434923581e-06,0.140793978807,4.94986535781e-06
1.0,1.7755019843,2.28088227307e-06,0.141263669757,4.94799339672e-06
2.0,1.80281139485,2.47849739053e-06,0.135319710333,3.82551109465e-06
3.0,1.82571477691,2.7614147625e-06,0.121325980868,3.78176791724e-06
4.0,1.84538018195,2.78478171144e-06,0.106142544482,4.0794077125e-06
5.0,1.86242462482,2.67591147281e-06,0.09173001502,3.95756910286e-06
6.0,1.87733502475,2.50847102265e-06,0.0785587990533,3.28353799007e-06
7.0,1.89046060754,2.45814723455e-06,0.0668070096961,3.32522166765e-06
8.0,1.90207970429,2.34244211708e-06,0.0564083235855,3.02696481358e-06
9.0,1.91239200041,2.30546245053e-06,0.0473448113986,2.79994467463e-06
10.0,1.92158134482,2.20822170538e-06,0.0395091403353,2.4939619295e-06
15.0,1.95489452504,1.55497410526e-06,0.0148540118952,1.10276016907e-06
20.0,1.97432516156,1.23132006399e-06,0.00508800535903,5.13192835869e-07
25.0,1.98566454921,9.5504677808e-07,0.00162320894266,2.19299378517e-07
30.0,1.9922057676,7.43920004947e-07,0.000483828021895,9.34305761802e-08
35.0,1.99590190657,5.1230475052e-07,0.000134181880969,3.34762059793e-08
40.0,1.99792510022,3.29812076391e-07,3.44380289047e-05,1.08987598991e-08
45.0,1.99898950429,2.1608539969e-07,8.17161839054e-06,3.49010973498e-09
50.0,1.99952299961,1.6640242911e-07,1.82232634179e-06,1.27640291628e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/45owl/45owl_u001-20160313_224227.csv,,,,
# logfiles/owl_edge/45owl/45owl_u002-20160313_224301.csv,,,,
# logfiles/owl_edge/45owl/45owl_u003-20160313_224314.csv,,,,
# logfiles/owl_edge/45owl/45owl_u004-20160313_224324.csv,,,,
# logfiles/owl_edge/45owl/45owl_u005-20160313_224353.csv,,,,
# logfiles/owl_edge/45owl/45owl_u006-20160313_224411.csv,,,,
# logfiles/owl_edge/45owl/45owl_u007-20160313_224417.csv,,,,
# logfiles/owl_edge/45owl/45owl_u008-20160313_224455.csv,,,,
# logfiles/owl_edge/45owl/45owl_u009-20160313_224458.csv,,,,
# logfiles/owl_edge/45owl/45owl_u010-20160313_224501.csv,,,,
# logfiles/owl_edge/45owl/45owl_u011-20160313_224509.csv,,,,
# logfiles/owl_edge/45owl/45owl_u012-20160313_224513.csv,,,,
# logfiles/owl_edge/45owl/45owl_u013-20160313_224527.csv,,,,
# logfiles/owl_edge/45owl/45owl_u014-20160313_224531.csv,,,,
# logfiles/owl_edge/45owl/45owl_u015-20160313_224547.csv,,,,
# logfiles/owl_edge/45owl/45owl_u016-20160313_224553.csv,,,,
# logfiles/owl_edge/45owl/45owl_u017-20160313_224604.csv,,,,
# logfiles/owl_edge/45owl/45owl_u018-20160313_224633.csv,,,,
