# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/70_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.89949144823,2.00846902162e-17,0.012134909292,1.3947701539e-19
0.0001,1.89949241041,8.15246502176e-08,0.0121363291994,3.21061067336e-08
0.001,1.89950634031,2.63361287804e-07,0.0121524823092,1.0397578419e-07
0.002,1.89951787498,4.39835323386e-07,0.0121724367409,1.52878656859e-07
0.003,1.89953107201,5.26793733657e-07,0.0121933412795,1.93536413868e-07
0.004,1.89954304427,6.1604466964e-07,0.0122127166343,2.38253498259e-07
0.005,1.89955735196,6.76951383098e-07,0.0122322202689,2.72451209263e-07
0.006,1.89957435939,6.94781950775e-07,0.0122514912717,3.08508491335e-07
0.007,1.89958760104,7.43317891303e-07,0.0122692742218,3.12691338811e-07
0.008,1.899601651,7.94463727333e-07,0.0122872951741,3.36333207965e-07
0.009,1.89961728213,8.5903817653e-07,0.0123087591802,3.42926897894e-07
0.01,1.89963137925,8.88014820017e-07,0.0123288985966,3.66806267026e-07
0.02,1.89978261868,1.07152424795e-06,0.0125112759595,5.30888325195e-07
0.03,1.89995746688,1.27499737814e-06,0.0126914164601,5.99298298492e-07
0.04,1.90015284702,1.33823199921e-06,0.0128684790091,6.21078718343e-07
0.05,1.9003561826,1.32375509655e-06,0.0130396524,6.83496409523e-07
0.06,1.90055516382,1.42862160126e-06,0.0132040274332,7.60386219827e-07
0.07,1.90076768513,1.33579430422e-06,0.0133555647214,7.66605204605e-07
0.08,1.90098338405,1.35735554872e-06,0.0135122327877,8.13003824562e-07
0.09,1.90120219384,1.47675011346e-06,0.0136615452614,8.14842546532e-07
0.1,1.90141439581,1.50259797334e-06,0.0138054779993,8.16834165663e-07
0.2,1.90347904817,1.75340480176e-06,0.0150519944808,1.05517455897e-06
0.3,1.90518393313,1.58379088978e-06,0.0160361899568,1.029808967e-06
0.4,1.90661340535,1.44247488458e-06,0.0168577794318,9.90933045285e-07
0.5,1.90781156654,1.25665320356e-06,0.0175356006218,9.9903911614e-07
0.6,1.90885670792,1.15407851293e-06,0.0181188352923,1.02308381629e-06
0.7,1.90979967846,1.04326164574e-06,0.0186146711125,1.01424813635e-06
0.8,1.91065915124,1.03093477741e-06,0.0190452960715,1.02470609139e-06
0.9,1.91145341664,9.64297631073e-07,0.0194056430272,1.02772191591e-06
1.0,1.91222079894,8.77757166284e-07,0.0197264893944,9.42813543145e-07
2.0,1.91931555849,9.41865413556e-07,0.0211081489502,9.44403507314e-07
3.0,1.92601008312,1.15632858326e-06,0.0206082882502,9.49596128364e-07
4.0,1.9323585095,1.19601619239e-06,0.0193439112156,9.84894479982e-07
5.0,1.93829900188,1.24528931204e-06,0.0177568356793,9.82690022067e-07
6.0,1.94383499064,1.2464009674e-06,0.0160034548979,8.78367297758e-07
7.0,1.94895607093,1.17983161771e-06,0.0142011673114,8.20398089269e-07
8.0,1.95368206966,1.24136821701e-06,0.0124322979023,8.0160540875e-07
9.0,1.95802386043,1.14658155285e-06,0.0107613745773,6.95700518034e-07
10.0,1.96200288014,1.15194066262e-06,0.00921222167039,6.46047306882e-07
15.0,1.97731318976,9.71884796103e-07,0.00376060907939,3.38639821875e-07
20.0,1.98681342432,7.50411420924e-07,0.0013435067794,1.61911155315e-07
25.0,1.99253927365,6.2105841392e-07,0.000440015712157,7.33513254402e-08
30.0,1.99590041643,4.60468618434e-07,0.000133908971206,3.00809345376e-08
35.0,1.99780855747,3.5349848943e-07,3.83810246163e-05,1.24187358231e-08
40.0,1.99884032401,2.6396564918e-07,1.07599942494e-05,4.89197784096e-09
45.0,1.99934838099,2.05806712501e-07,3.4000692255e-06,2.13766280797e-09
50.0,1.99951946945,1.60570650823e-07,1.84931884752e-06,1.22994763712e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u001-20160314_120944.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u002-20160314_121001.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u003-20160314_121102.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u004-20160314_121150.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u005-20160314_121151.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u006-20160314_121320.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u007-20160314_121336.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u008-20160314_121340.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u009-20160314_121355.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u010-20160314_121407.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u011-20160314_121446.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u012-20160314_121448.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u013-20160314_121505.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u014-20160314_121536.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u015-20160314_121546.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u016-20160314_121552.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u017-20160314_121603.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u018-20160314_121610.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u019-20160314_121646.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u020-20160314_121718.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u021-20160314_121754.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u022-20160314_121847.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u023-20160314_121857.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u024-20160314_121918.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u025-20160314_121931.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u026-20160314_121932.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u027-20160314_121935.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u028-20160314_121940.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u029-20160314_121952.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u030-20160314_122012.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u031-20160314_122029.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u032-20160314_122040.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u033-20160314_122042.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u034-20160314_122043.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u035-20160314_122047.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u036-20160314_122052.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u037-20160314_122109.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u038-20160314_122135.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u039-20160314_122143.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u040-20160314_122223.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u041-20160314_122325.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u042-20160314_122355.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u043-20160314_122514.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u044-20160314_122516.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u045-20160314_122526.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u046-20160314_122532.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u047-20160314_122555.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u048-20160314_122603.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u049-20160314_122603.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u050-20160314_122620.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u051-20160314_122644.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u052-20160314_122709.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u053-20160314_122719.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u054-20160314_122727.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u055-20160314_122739.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u056-20160314_122758.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u057-20160314_122831.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u058-20160314_122836.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u059-20160314_122859.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u060-20160314_122920.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u061-20160314_122927.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u062-20160314_122934.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u063-20160314_123037.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u064-20160314_123059.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u065-20160314_123103.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u066-20160314_123103.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u067-20160314_123117.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u068-20160314_123128.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u069-20160314_123147.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u070-20160314_123202.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u071-20160314_123237.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u072-20160314_123241.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u073-20160314_123327.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u074-20160314_123349.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u075-20160314_123358.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u076-20160314_123428.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u077-20160314_123431.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u078-20160314_123457.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u079-20160314_123514.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u080-20160314_123523.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u081-20160314_123543.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u082-20160314_123600.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u083-20160314_123601.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u084-20160314_123700.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u085-20160314_123716.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u086-20160314_123836.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u087-20160314_123851.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u088-20160314_124004.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u089-20160314_124033.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u090-20160314_124034.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u091-20160314_124045.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u092-20160314_124046.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u093-20160314_124116.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u094-20160314_124322.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u095-20160314_124450.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u096-20160314_124532.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u097-20160314_124614.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u098-20160314_124936.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u099-20160314_125406.csv,,,,
# logfiles/owl_thresh/70_thr_owl/70_thr_owl_u100-20160314_125745.csv,,,,
