# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/30owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.85966387554,1.11581612312e-17,0.0327391744676,2.09215523085e-19
0.0001,1.85966429385,1.16310883247e-07,0.0327421957898,5.00378446308e-08
0.001,1.85967880082,3.2879846525e-07,0.0327689205913,1.70233767652e-07
0.002,1.8596979257,4.69769239201e-07,0.0327980629232,2.25994040773e-07
0.003,1.85971612774,5.64706723251e-07,0.0328284148423,2.72100762002e-07
0.004,1.85973044576,6.84199082556e-07,0.0328582264289,3.23292839754e-07
0.005,1.85974587699,7.30815023604e-07,0.0328862371282,3.56225431193e-07
0.006,1.8597640303,7.46358007239e-07,0.0329144469162,3.89966712541e-07
0.007,1.85978719936,8.03174006717e-07,0.0329435670666,4.48685748932e-07
0.008,1.85980636835,8.34460500703e-07,0.0329729071358,4.93735364878e-07
0.009,1.85981873445,8.87062328402e-07,0.033001328072,5.27179343365e-07
0.01,1.8598370626,9.29836188923e-07,0.0330269633615,5.62363338452e-07
0.02,1.86000649031,1.1647302609e-06,0.0333082803059,7.24877615266e-07
0.03,1.86021489291,1.24587234386e-06,0.033578354288,8.82917934288e-07
0.04,1.8604459041,1.23748420664e-06,0.0338485853093,9.59471720909e-07
0.05,1.86069688092,1.40939156665e-06,0.0341129873697,1.15793980152e-06
0.06,1.86095212427,1.47065405736e-06,0.0343673157665,1.27889780339e-06
0.07,1.86122776925,1.5410643014e-06,0.0346136930066,1.33865915258e-06
0.08,1.8614931092,1.56181812014e-06,0.0348501643969,1.37109796897e-06
0.09,1.8617558175,1.57318622013e-06,0.0350794298827,1.42789698249e-06
0.1,1.86203044098,1.60540312658e-06,0.0353087367841,1.43964193285e-06
0.2,1.86464962125,2.00560735654e-06,0.0372758932701,1.60168851367e-06
0.3,1.86693908741,1.72987720694e-06,0.0388412508062,1.59625094359e-06
0.4,1.86888521282,1.69206548878e-06,0.0400841341746,1.6579294757e-06
0.5,1.87060572496,1.47520590497e-06,0.0411122675396,1.69616496901e-06
0.6,1.87214493596,1.36104431709e-06,0.0419487728538,1.71974869584e-06
0.7,1.87356577474,1.27931348328e-06,0.0426463078192,1.84592299588e-06
0.8,1.874906382,1.19978590797e-06,0.0432275714756,1.81421296784e-06
0.9,1.8761689363,1.25681373868e-06,0.0436974009951,1.73884708105e-06
1.0,1.87739069925,1.24135960186e-06,0.0440806290134,1.85337986848e-06
2.0,1.88859026079,1.25500173242e-06,0.0446831283989,1.76843740101e-06
3.0,1.89882748481,1.49363426392e-06,0.0421606376168,1.54349730458e-06
4.0,1.9082432577,1.57718152731e-06,0.0384933243493,1.62043860509e-06
5.0,1.91685138127,1.60129520047e-06,0.0344707882338,1.51017505966e-06
6.0,1.92471368641,1.49928220106e-06,0.0303944460804,1.26205818584e-06
7.0,1.93187919678,1.64246246208e-06,0.026493142589,1.33220846971e-06
8.0,1.93840458568,1.64320582298e-06,0.0228446966645,1.26059823002e-06
9.0,1.94434330885,1.64064981204e-06,0.0195159043108,1.18326809739e-06
10.0,1.94974185986,1.64303041302e-06,0.0165386429045,1.14411047513e-06
