# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/40fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.12791178476,2.67795869549e-17,0.00785520651613,6.9738507695e-20
0.0001,1.11646252896,9.1104935959e-05,0.00682703315408,1.95858100887e-05
0.001,1.04511014504,0.000136136275399,0.00689164374844,2.79708362953e-05
0.002,1.01667993112,9.31685767524e-05,0.0202898854987,7.09417499111e-05
0.003,1.00455989565,7.33154343251e-05,0.0416223356782,9.85872502278e-05
0.004,1.00031960481,4.96765351127e-05,0.0648329029355,0.000121227797191
0.005,0.999548614813,4.17423620481e-05,0.0874939588604,0.000128654026204
0.006,1.00020323243,3.91800103877e-05,0.108540078041,0.000125925944663
0.007,1.00147357439,3.55151406617e-05,0.129085802837,0.000127213532368
0.008,1.00354092331,3.60406668972e-05,0.148195879159,0.000128472967891
0.009,1.00543734883,3.32945698706e-05,0.165599438865,0.000131111938498
0.01,1.0078085256,3.10984914992e-05,0.181864218327,0.000134035030105
0.02,1.03048232781,2.57736315025e-05,0.301902026782,0.00012454286152
0.03,1.04870306233,1.87792558009e-05,0.372048112301,9.95378243477e-05
0.04,1.06429648291,1.93357430521e-05,0.417115557637,7.69063396431e-05
0.05,1.07870332249,1.81884320774e-05,0.449904671965,6.41453896912e-05
0.06,1.09248731983,1.88741004034e-05,0.474250726679,5.97365800704e-05
0.07,1.10565016994,1.95660654824e-05,0.493564905534,5.12042723569e-05
0.08,1.11847774461,2.10838696064e-05,0.509064495824,4.41970971295e-05
0.09,1.13078350206,2.15116844639e-05,0.522140330109,4.31354053175e-05
0.1,1.14271436106,2.24394090734e-05,0.532918361935,4.26676335232e-05
0.2,1.24036316743,1.99117030469e-05,0.588550062076,2.58595638905e-05
0.3,1.30859164293,1.59731353827e-05,0.603384009164,1.86914192205e-05
0.4,1.35897136729,1.52120178735e-05,0.603045746748,1.61338307367e-05
0.5,1.39838429858,1.26206376694e-05,0.595978926198,1.66667654516e-05
0.6,1.43020591973,1.14832562537e-05,0.585120665089,1.81182520373e-05
0.7,1.45684399903,1.03222846264e-05,0.572393241208,1.70578230567e-05
0.8,1.47958753929,9.02647427583e-06,0.558818731345,1.54304022751e-05
0.9,1.49936474221,9.10707434239e-06,0.544936354525,1.50373082079e-05
1.0,1.5169022707,8.33562899965e-06,0.531149202898,1.45241035196e-05
2.0,1.63096814336,6.04989378393e-06,0.413479748578,1.11136887756e-05
3.0,1.69784424437,5.62712588851e-06,0.326649749813,1.06978609975e-05
4.0,1.74509645203,4.48904935895e-06,0.261704957195,8.67267381717e-06
5.0,1.78123006309,4.02203907808e-06,0.212344922411,7.92299555771e-06
6.0,1.81019752164,3.5895818245e-06,0.173668820935,6.76234270148e-06
7.0,1.83409372603,3.48817686492e-06,0.142676632299,6.1338189823e-06
8.0,1.8542539553,3.26645945248e-06,0.117303067974,5.44275829747e-06
9.0,1.87146609664,2.96191271303e-06,0.0964160261857,4.743524595e-06
10.0,1.8863438414,2.73598974502e-06,0.0790855161882,4.07485286611e-06
15.0,1.93736056862,1.8177387481e-06,0.0280208146086,1.69423675665e-06
20.0,1.96536289902,1.43192505662e-06,0.00917773511763,7.87359718892e-07
25.0,1.98115000264,1.04396347016e-06,0.00279700977268,3.13508079008e-07
30.0,1.99002556243,7.9812863633e-07,0.000791429177188,1.2796212707e-07
35.0,1.99492167268,5.66499963385e-07,0.000205992248047,4.610546973e-08
40.0,1.99754088973,3.51625771048e-07,4.83639646661e-05,1.38172834258e-08
45.0,1.99887770914,2.5395906051e-07,1.00806553012e-05,4.56027098345e-09
50.0,1.99952218813,1.74566001111e-07,1.82874201196e-06,1.33906660847e-09
# The data files below are included in this aggregation:,,,,
# logfiles/40fallleaf/40fallleaf_u001-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u002-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u003-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u004-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u005-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u006-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u007-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u008-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u009-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u010-20160229_204126.csv,,,,
# logfiles/40fallleaf/40fallleaf_u011-20160304_034625.csv,,,,
# logfiles/40fallleaf/40fallleaf_u012-20160304_034626.csv,,,,
# logfiles/40fallleaf/40fallleaf_u013-20160304_034633.csv,,,,
# logfiles/40fallleaf/40fallleaf_u014-20160304_034635.csv,,,,
# logfiles/40fallleaf/40fallleaf_u015-20160304_034638.csv,,,,
# logfiles/40fallleaf/40fallleaf_u016-20160304_034643.csv,,,,
# logfiles/40fallleaf/40fallleaf_u017-20160304_034644.csv,,,,
# logfiles/40fallleaf/40fallleaf_u018-20160304_034653.csv,,,,
# logfiles/40fallleaf/40fallleaf_u019-20160304_034656.csv,,,,
# logfiles/40fallleaf/40fallleaf_u020-20160304_034702.csv,,,,
# logfiles/40fallleaf/40fallleaf_u021-20160304_034702.csv,,,,
# logfiles/40fallleaf/40fallleaf_u022-20160304_034702.csv,,,,
# logfiles/40fallleaf/40fallleaf_u023-20160304_034722.csv,,,,
# logfiles/40fallleaf/40fallleaf_u024-20160304_034722.csv,,,,
# logfiles/40fallleaf/40fallleaf_u025-20160304_034737.csv,,,,
# logfiles/40fallleaf/40fallleaf_u026-20160304_034751.csv,,,,
# logfiles/40fallleaf/40fallleaf_u027-20160304_034826.csv,,,,
# logfiles/40fallleaf/40fallleaf_u028-20160304_034834.csv,,,,
# logfiles/40fallleaf/40fallleaf_u029-20160304_034842.csv,,,,
# logfiles/40fallleaf/40fallleaf_u030-20160304_034845.csv,,,,
# logfiles/40fallleaf/40fallleaf_u031-20160304_034849.csv,,,,
# logfiles/40fallleaf/40fallleaf_u032-20160304_034858.csv,,,,
# logfiles/40fallleaf/40fallleaf_u033-20160304_034903.csv,,,,
# logfiles/40fallleaf/40fallleaf_u034-20160304_034909.csv,,,,
# logfiles/40fallleaf/40fallleaf_u035-20160304_034929.csv,,,,
# logfiles/40fallleaf/40fallleaf_u036-20160304_034929.csv,,,,
