# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/90_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.92986521072,3.57061159398e-17,0.00656299965661,1.74346269237e-20
0.0001,1.92986485938,7.03140380732e-08,0.00656358304671,1.61661081802e-08
0.001,1.92987190013,2.20734260884e-07,0.0065704594995,5.73258922542e-08
0.002,1.92987778862,3.40801067551e-07,0.00657981346978,8.30725248911e-08
0.003,1.92988255774,3.99735325411e-07,0.00658893224688,1.01499613793e-07
0.004,1.92988835434,4.52251555385e-07,0.00659712020682,1.22814637624e-07
0.005,1.92989557794,5.09332822011e-07,0.00660573950737,1.42630455151e-07
0.006,1.92990569272,5.27696736683e-07,0.00661430329438,1.65658224181e-07
0.007,1.92991136023,5.67121666444e-07,0.00662252234155,1.73856784314e-07
0.008,1.92991922981,5.95986214658e-07,0.00663055685713,1.83508010778e-07
0.009,1.92992646587,6.49463407737e-07,0.0066399280477,1.89532452748e-07
0.01,1.9299345042,6.89901773122e-07,0.00664868174786,1.94162518078e-07
0.02,1.93001496225,8.73480742778e-07,0.00672946432838,2.72259019192e-07
0.03,1.93011391381,1.05442969351e-06,0.00681053414285,3.1623636131e-07
0.04,1.93022577502,1.05975367852e-06,0.00689156783185,3.51025260242e-07
0.05,1.9303458266,1.10865984797e-06,0.00697089516888,3.85539915559e-07
0.06,1.93046119933,1.12570771859e-06,0.00704408799731,4.27062454477e-07
0.07,1.93058655266,9.76860862346e-07,0.0071133793349,4.33326426777e-07
0.08,1.9307120139,1.00465653746e-06,0.00718602261663,4.72447403835e-07
0.09,1.9308387513,1.08747377876e-06,0.00725524702272,4.71874827258e-07
0.1,1.93096610631,1.06299298385e-06,0.00732222928979,4.85034114686e-07
0.2,1.93221356352,1.28967570613e-06,0.00790265890771,6.07100111004e-07
0.3,1.93326667303,1.14628369698e-06,0.00836379727396,5.99435590241e-07
0.4,1.93415464617,1.11715476661e-06,0.00875162611727,5.62704291973e-07
0.5,1.93491086234,9.99171094696e-07,0.00907816542986,5.46177542003e-07
0.6,1.93557026684,9.30884627153e-07,0.00935771296127,5.70399667997e-07
0.7,1.93617261364,7.9008784708e-07,0.00960205485184,5.80214872059e-07
0.8,1.93673004795,7.66025103427e-07,0.00981599146378,5.78100140354e-07
0.9,1.9372442461,7.56087587616e-07,0.00999859741428,5.83175211641e-07
1.0,1.9377436642,6.91963404663e-07,0.0101621224188,5.64016754038e-07
2.0,1.94243346877,7.3146773683e-07,0.0109156494805,5.7635192587e-07
3.0,1.94693001159,9.09627088157e-07,0.0107371144061,5.3072656215e-07
4.0,1.95124760432,9.49023202749e-07,0.0101609034607,5.13780657582e-07
5.0,1.95533547439,1.05183671086e-06,0.00939922975922,5.88742168286e-07
6.0,1.95918250109,1.00066572305e-06,0.00852927718563,5.24785644465e-07
7.0,1.96277091894,1.0053923922e-06,0.0076176043341,5.07117124974e-07
8.0,1.96611209599,1.06068937766e-06,0.006705204454,4.79607061259e-07
9.0,1.96920487319,9.74320520933e-07,0.00583100022124,3.93748524749e-07
10.0,1.9720524985,9.79869534959e-07,0.00501265395838,3.77699550437e-07
15.0,1.98314884355,8.19041904381e-07,0.00208099138413,2.011133372e-07
20.0,1.99013351874,6.37732199539e-07,0.000753190648209,9.86435439325e-08
25.0,1.99438162823,4.56904292644e-07,0.00024967143165,4.04718974252e-08
30.0,1.99689517202,3.68746278099e-07,7.68375250474e-05,1.80648114418e-08
35.0,1.99831903117,3.02122598044e-07,2.25882410383e-05,8.07872331554e-09
40.0,1.99908888888,2.24257552319e-07,6.64218570545e-06,3.2703655792e-09
45.0,1.99944645506,1.67881546939e-07,2.45329126796e-06,1.49629483077e-09
50.0,1.99951901999,1.54068250255e-07,1.85261410359e-06,1.19144917501e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u001-20160314_135022.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u002-20160314_135110.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u003-20160314_135210.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u004-20160314_135219.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u005-20160314_135235.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u006-20160314_135237.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u007-20160314_135251.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u008-20160314_135304.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u009-20160314_135306.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u010-20160314_135334.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u011-20160314_135338.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u012-20160314_135500.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u013-20160314_135531.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u014-20160314_135620.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u015-20160314_135620.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u016-20160314_135627.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u017-20160314_135630.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u018-20160314_135636.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u019-20160314_135654.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u020-20160314_135658.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u021-20160314_135706.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u022-20160314_135735.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u023-20160314_135800.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u024-20160314_135803.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u025-20160314_135808.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u026-20160314_135821.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u027-20160314_135856.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u028-20160314_135900.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u029-20160314_135912.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u030-20160314_135939.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u031-20160314_135951.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u032-20160314_140020.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u033-20160314_140030.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u034-20160314_140042.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u035-20160314_140043.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u036-20160314_140117.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u037-20160314_140140.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u038-20160314_140158.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u039-20160314_140219.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u040-20160314_140256.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u041-20160314_140325.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u042-20160314_140346.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u043-20160314_140356.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u044-20160314_140404.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u045-20160314_140550.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u046-20160314_140657.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u047-20160314_140700.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u048-20160314_140704.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u049-20160314_140718.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u050-20160314_140718.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u051-20160314_140721.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u052-20160314_140735.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u053-20160314_140742.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u054-20160314_140746.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u055-20160314_140800.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u056-20160314_140853.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u057-20160314_140857.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u058-20160314_140901.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u059-20160314_140916.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u060-20160314_141017.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u061-20160314_141035.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u062-20160314_141049.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u063-20160314_141058.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u064-20160314_141059.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u065-20160314_141128.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u066-20160314_141131.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u067-20160314_141148.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u068-20160314_141156.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u069-20160314_141202.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u070-20160314_141212.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u071-20160314_141224.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u072-20160314_141234.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u073-20160314_141333.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u074-20160314_141346.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u075-20160314_141400.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u076-20160314_141412.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u077-20160314_141414.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u078-20160314_141444.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u079-20160314_141449.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u080-20160314_141546.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u081-20160314_141632.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u082-20160314_141711.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u083-20160314_141731.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u084-20160314_141751.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u085-20160314_141814.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u086-20160314_141933.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u087-20160314_142016.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u088-20160314_142117.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u089-20160314_142137.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u090-20160314_142154.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u091-20160314_142214.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u092-20160314_142233.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u093-20160314_142517.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u094-20160314_142557.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u095-20160314_142701.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u096-20160314_142711.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u097-20160314_142844.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u098-20160314_143117.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u099-20160314_143125.csv,,,,
# logfiles/owl_thresh/90_thr_owl/90_thr_owl_u100-20160314_143538.csv,,,,
