# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/50owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.67950757493,1.78530579699e-17,0.136839532281,1.67372418468e-18
0.0001,1.67949638622,1.1293149289e-06,0.136847124567,7.91205284352e-07
0.001,1.67941376241,2.85409202931e-06,0.136935744048,2.07035404791e-06
0.002,1.67937000176,3.4427931887e-06,0.137069226067,2.27264974418e-06
0.003,1.67934977695,3.68701980667e-06,0.137229559924,2.51621238145e-06
0.004,1.67934504122,3.49387662074e-06,0.137401556898,2.5553626835e-06
0.005,1.67934352283,3.46922083922e-06,0.137546502738,2.72900750966e-06
0.006,1.67934421819,3.19349543852e-06,0.137696062498,2.68948886771e-06
0.007,1.67940147333,3.1508543119e-06,0.137884663551,2.76902641894e-06
0.008,1.67941278807,2.84454867337e-06,0.138050721257,3.03114348366e-06
0.009,1.67941456524,2.57975417551e-06,0.138210000598,3.0440404936e-06
0.01,1.67945954181,2.62146741088e-06,0.138389742673,3.05726822177e-06
0.02,1.68007902227,2.25621588985e-06,0.14027971855,3.44804995914e-06
0.03,1.68074573321,2.01448274864e-06,0.14200727365,3.76991095392e-06
0.04,1.68153161738,2.3143424098e-06,0.143678022114,4.37967096578e-06
0.05,1.68234418362,2.18444925128e-06,0.145285408372,5.03692740143e-06
0.06,1.6831805883,2.44346419682e-06,0.146819252419,5.25555427758e-06
0.07,1.68406036708,2.46658659864e-06,0.148286005308,5.27770796973e-06
0.08,1.68494257096,2.60268262818e-06,0.149690676691,5.34197365464e-06
0.09,1.68582500036,2.84894869006e-06,0.151022948935,5.5640475935e-06
0.1,1.68673887082,2.99653330093e-06,0.152321235347,5.69614454038e-06
0.2,1.6955118847,3.62011071698e-06,0.163019294334,6.57687225654e-06
0.3,1.70326014547,3.44946973602e-06,0.170636962771,6.36722476084e-06
0.4,1.70991503998,3.28695395322e-06,0.176058850718,5.96421733244e-06
0.5,1.71584236116,2.7343608895e-06,0.180054766753,6.27622583772e-06
0.6,1.72116373043,2.65709017853e-06,0.182775233878,6.42835944294e-06
0.7,1.72604701528,2.62117477274e-06,0.18461905366,6.90421275043e-06
0.8,1.73062621558,2.54015408669e-06,0.185781160425,6.36555659159e-06
0.9,1.73491819928,2.7693267087e-06,0.186403477658,6.04856978233e-06
1.0,1.73902132456,2.75712489385e-06,0.186575737179,5.78364123098e-06
2.0,1.77409111802,3.13543130855e-06,0.174666720082,5.2446522542e-06
3.0,1.80243594468,3.37449583682e-06,0.153639297625,5.11630865956e-06
4.0,1.82611765161,3.18764243511e-06,0.132437749716,5.16753476387e-06
5.0,1.84624482494,2.97078507502e-06,0.113145252097,4.78731074596e-06
6.0,1.86359880682,2.90022854937e-06,0.0960194265058,4.32733743896e-06
7.0,1.878690901,2.75030617887e-06,0.0810678932905,4.04112065535e-06
8.0,1.89193610882,2.66800305468e-06,0.0680501259522,3.75604619245e-06
9.0,1.90360410735,2.58830282179e-06,0.0568349949173,3.4325323902e-06
10.0,1.91393461981,2.44588557017e-06,0.0472394266385,2.96067920923e-06
15.0,1.95094739816,1.64301451346e-06,0.0175036271767,1.2366186917e-06
20.0,1.9722547611,1.24275856524e-06,0.00593306749715,5.41541334201e-07
25.0,1.98459967296,9.83271253603e-07,0.00187220644791,2.42837786229e-07
30.0,1.99167701009,7.76497875397e-07,0.000551554586306,1.04368404202e-07
35.0,1.9956579214,5.18226073766e-07,0.000150628984844,3.59356876932e-08
40.0,1.99782573354,3.4858418758e-07,3.78153028531e-05,1.20731524331e-08
45.0,1.9989596161,2.31543575879e-07,8.66297360757e-06,3.84385138263e-09
50.0,1.99952316299,1.77201633022e-07,1.82137252062e-06,1.35954317637e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/50owl/50owl_u001-20160313_234546.csv,,,,
# logfiles/owl_edge/50owl/50owl_u002-20160313_234629.csv,,,,
# logfiles/owl_edge/50owl/50owl_u003-20160313_234831.csv,,,,
# logfiles/owl_edge/50owl/50owl_u004-20160313_234849.csv,,,,
# logfiles/owl_edge/50owl/50owl_u005-20160313_234852.csv,,,,
# logfiles/owl_edge/50owl/50owl_u006-20160313_234914.csv,,,,
# logfiles/owl_edge/50owl/50owl_u007-20160313_234929.csv,,,,
# logfiles/owl_edge/50owl/50owl_u008-20160313_234946.csv,,,,
# logfiles/owl_edge/50owl/50owl_u009-20160313_234947.csv,,,,
# logfiles/owl_edge/50owl/50owl_u010-20160313_234952.csv,,,,
# logfiles/owl_edge/50owl/50owl_u011-20160313_234955.csv,,,,
# logfiles/owl_edge/50owl/50owl_u012-20160313_235024.csv,,,,
# logfiles/owl_edge/50owl/50owl_u013-20160313_235026.csv,,,,
# logfiles/owl_edge/50owl/50owl_u014-20160313_235055.csv,,,,
# logfiles/owl_edge/50owl/50owl_u015-20160313_235056.csv,,,,
# logfiles/owl_edge/50owl/50owl_u016-20160313_235112.csv,,,,
# logfiles/owl_edge/50owl/50owl_u017-20160313_235115.csv,,,,
# logfiles/owl_edge/50owl/50owl_u018-20160313_235123.csv,,,,
# logfiles/owl_edge/50owl/50owl_u019-20160313_235136.csv,,,,
# logfiles/owl_edge/50owl/50owl_u020-20160313_235141.csv,,,,
# logfiles/owl_edge/50owl/50owl_u021-20160313_235143.csv,,,,
# logfiles/owl_edge/50owl/50owl_u022-20160313_235156.csv,,,,
# logfiles/owl_edge/50owl/50owl_u023-20160313_235203.csv,,,,
# logfiles/owl_edge/50owl/50owl_u024-20160313_235217.csv,,,,
# logfiles/owl_edge/50owl/50owl_u025-20160313_235222.csv,,,,
# logfiles/owl_edge/50owl/50owl_u026-20160313_235227.csv,,,,
# logfiles/owl_edge/50owl/50owl_u027-20160313_235256.csv,,,,
# logfiles/owl_edge/50owl/50owl_u028-20160313_235307.csv,,,,
# logfiles/owl_edge/50owl/50owl_u029-20160313_235315.csv,,,,
# logfiles/owl_edge/50owl/50owl_u030-20160313_235329.csv,,,,
# logfiles/owl_edge/50owl/50owl_u031-20160313_235353.csv,,,,
# logfiles/owl_edge/50owl/50owl_u032-20160313_235359.csv,,,,
# logfiles/owl_edge/50owl/50owl_u033-20160313_235405.csv,,,,
# logfiles/owl_edge/50owl/50owl_u034-20160313_235410.csv,,,,
# logfiles/owl_edge/50owl/50owl_u035-20160313_235429.csv,,,,
# logfiles/owl_edge/50owl/50owl_u036-20160313_235430.csv,,,,
# logfiles/owl_edge/50owl/50owl_u037-20160313_235433.csv,,,,
# logfiles/owl_edge/50owl/50owl_u038-20160313_235437.csv,,,,
# logfiles/owl_edge/50owl/50owl_u039-20160313_235441.csv,,,,
# logfiles/owl_edge/50owl/50owl_u040-20160313_235458.csv,,,,
# logfiles/owl_edge/50owl/50owl_u041-20160313_235504.csv,,,,
# logfiles/owl_edge/50owl/50owl_u042-20160313_235519.csv,,,,
# logfiles/owl_edge/50owl/50owl_u043-20160313_235527.csv,,,,
# logfiles/owl_edge/50owl/50owl_u044-20160313_235530.csv,,,,
# logfiles/owl_edge/50owl/50owl_u045-20160313_235536.csv,,,,
# logfiles/owl_edge/50owl/50owl_u046-20160313_235542.csv,,,,
# logfiles/owl_edge/50owl/50owl_u047-20160313_235546.csv,,,,
# logfiles/owl_edge/50owl/50owl_u048-20160313_235554.csv,,,,
# logfiles/owl_edge/50owl/50owl_u049-20160313_235558.csv,,,,
# logfiles/owl_edge/50owl/50owl_u050-20160313_235623.csv,,,,
# logfiles/owl_edge/50owl/50owl_u051-20160313_235625.csv,,,,
# logfiles/owl_edge/50owl/50owl_u052-20160313_235634.csv,,,,
# logfiles/owl_edge/50owl/50owl_u053-20160313_235635.csv,,,,
# logfiles/owl_edge/50owl/50owl_u054-20160313_235646.csv,,,,
# logfiles/owl_edge/50owl/50owl_u055-20160313_235655.csv,,,,
# logfiles/owl_edge/50owl/50owl_u056-20160313_235657.csv,,,,
# logfiles/owl_edge/50owl/50owl_u057-20160313_235703.csv,,,,
# logfiles/owl_edge/50owl/50owl_u058-20160313_235706.csv,,,,
# logfiles/owl_edge/50owl/50owl_u059-20160313_235710.csv,,,,
# logfiles/owl_edge/50owl/50owl_u060-20160313_235720.csv,,,,
# logfiles/owl_edge/50owl/50owl_u061-20160313_235733.csv,,,,
# logfiles/owl_edge/50owl/50owl_u062-20160313_235734.csv,,,,
# logfiles/owl_edge/50owl/50owl_u063-20160313_235801.csv,,,,
# logfiles/owl_edge/50owl/50owl_u064-20160313_235802.csv,,,,
# logfiles/owl_edge/50owl/50owl_u065-20160313_235811.csv,,,,
# logfiles/owl_edge/50owl/50owl_u066-20160313_235827.csv,,,,
# logfiles/owl_edge/50owl/50owl_u067-20160313_235830.csv,,,,
# logfiles/owl_edge/50owl/50owl_u068-20160313_235831.csv,,,,
# logfiles/owl_edge/50owl/50owl_u069-20160313_235839.csv,,,,
# logfiles/owl_edge/50owl/50owl_u070-20160313_235846.csv,,,,
# logfiles/owl_edge/50owl/50owl_u071-20160313_235856.csv,,,,
# logfiles/owl_edge/50owl/50owl_u072-20160313_235903.csv,,,,
# logfiles/owl_edge/50owl/50owl_u073-20160313_235927.csv,,,,
# logfiles/owl_edge/50owl/50owl_u074-20160314_000014.csv,,,,
# logfiles/owl_edge/50owl/50owl_u075-20160314_000021.csv,,,,
# logfiles/owl_edge/50owl/50owl_u076-20160314_000022.csv,,,,
# logfiles/owl_edge/50owl/50owl_u077-20160314_000024.csv,,,,
# logfiles/owl_edge/50owl/50owl_u078-20160314_000040.csv,,,,
# logfiles/owl_edge/50owl/50owl_u079-20160314_000043.csv,,,,
# logfiles/owl_edge/50owl/50owl_u080-20160314_000045.csv,,,,
# logfiles/owl_edge/50owl/50owl_u081-20160314_000051.csv,,,,
# logfiles/owl_edge/50owl/50owl_u082-20160314_000125.csv,,,,
# logfiles/owl_edge/50owl/50owl_u083-20160314_000148.csv,,,,
# logfiles/owl_edge/50owl/50owl_u084-20160314_000215.csv,,,,
# logfiles/owl_edge/50owl/50owl_u085-20160314_000235.csv,,,,
# logfiles/owl_edge/50owl/50owl_u086-20160314_000244.csv,,,,
# logfiles/owl_edge/50owl/50owl_u087-20160314_000322.csv,,,,
# logfiles/owl_edge/50owl/50owl_u088-20160314_000332.csv,,,,
# logfiles/owl_edge/50owl/50owl_u089-20160314_000336.csv,,,,
# logfiles/owl_edge/50owl/50owl_u090-20160314_000336.csv,,,,
# logfiles/owl_edge/50owl/50owl_u091-20160314_000350.csv,,,,
# logfiles/owl_edge/50owl/50owl_u092-20160314_000410.csv,,,,
# logfiles/owl_edge/50owl/50owl_u093-20160314_000419.csv,,,,
# logfiles/owl_edge/50owl/50owl_u094-20160314_000426.csv,,,,
# logfiles/owl_edge/50owl/50owl_u095-20160314_000453.csv,,,,
# logfiles/owl_edge/50owl/50owl_u096-20160314_000544.csv,,,,
# logfiles/owl_edge/50owl/50owl_u097-20160314_000713.csv,,,,
# logfiles/owl_edge/50owl/50owl_u098-20160314_000725.csv,,,,
# logfiles/owl_edge/50owl/50owl_u099-20160314_000832.csv,,,,
# logfiles/owl_edge/50owl/50owl_u100-20160314_000849.csv,,,,
