# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/190_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.98873666444,4.24010126786e-17,0.000266913497652,6.5379850964e-21
0.0001,1.98873670566,1.46117636076e-09,0.000266918568444,3.50807332425e-10
0.001,1.98873834927,3.83877386409e-08,0.000267011068655,2.51136061681e-09
0.002,1.98874130394,6.56359793766e-08,0.000267177271733,4.04084310056e-09
0.003,1.98874343236,7.85497914913e-08,0.000267300155114,4.47492007413e-09
0.004,1.98874449473,7.99981912281e-08,0.00026739335012,5.32806434138e-09
0.005,1.98874627849,9.17616243134e-08,0.000267506467497,5.88487978702e-09
0.006,1.9887479907,1.15721992253e-07,0.000267657713837,7.02247859249e-09
0.007,1.98875069213,1.38613110931e-07,0.000267866438923,7.76897556162e-09
0.008,1.988753121,1.52910029068e-07,0.000267992941378,8.48499269465e-09
0.009,1.98875538793,1.59596998075e-07,0.000268132099671,8.72956486747e-09
0.01,1.98875782834,1.65014073313e-07,0.00026828999583,9.51169275582e-09
0.02,1.98877635635,2.06069622051e-07,0.000269641457186,1.28494308582e-08
0.03,1.98879389438,2.52670321722e-07,0.000271044010434,1.56657295398e-08
0.04,1.98881292786,2.84904710661e-07,0.000272441193258,1.82461120289e-08
0.05,1.9888298869,2.96898881808e-07,0.00027390201482,2.0491264577e-08
0.06,1.98884588759,3.0194961947e-07,0.000275140591288,2.21984469908e-08
0.07,1.98886255245,3.16771971361e-07,0.000276354300005,2.30174336865e-08
0.08,1.98888165193,3.18220022396e-07,0.00027770141931,2.3047659462e-08
0.09,1.98889839012,3.25168169518e-07,0.000278903031702,2.47145676675e-08
0.1,1.98891519871,3.52375239032e-07,0.000280251475989,2.63639713707e-08
0.2,1.98907038726,3.9428568146e-07,0.00029119627672,3.15083981018e-08
0.3,1.98919899355,3.52637393137e-07,0.0002999283454,3.36052958012e-08
0.4,1.98931482068,3.42717050761e-07,0.000307564706658,3.77795018242e-08
0.5,1.98941273218,2.82709984465e-07,0.000313736470882,3.90268627392e-08
0.6,1.98950068922,2.54162657605e-07,0.000319097417459,3.75884156536e-08
0.7,1.98958240511,2.59568423223e-07,0.000323969342974,3.7541446861e-08
0.8,1.98965997965,2.42094973038e-07,0.000327867440736,3.87500662993e-08
0.9,1.98973351073,2.39671105699e-07,0.000331367839869,3.87329001095e-08
1.0,1.98980746376,2.60386766884e-07,0.000334219722201,3.85534569864e-08
2.0,1.99050024193,3.05582816704e-07,0.000346201780437,4.13947584409e-08
3.0,1.99117687426,3.39801561017e-07,0.000337512989407,3.8462703224e-08
4.0,1.99183221339,3.7773134597e-07,0.000319059777971,4.2826135005e-08
5.0,1.99246251389,4.36986925845e-07,0.000294914648838,4.65803082968e-08
6.0,1.99306479145,4.12990390537e-07,0.000267361709277,4.27708872767e-08
7.0,1.99362966888,4.26360832059e-07,0.000239410533381,3.98151028531e-08
8.0,1.99416115138,4.29686596178e-07,0.000211418355503,3.66578421476e-08
9.0,1.99465992099,4.21676570465e-07,0.000184640180374,3.37570798411e-08
10.0,1.99512515764,4.17674980321e-07,0.000159366906854,3.0547478754e-08
15.0,1.99697781471,3.7436462094e-07,6.81531973101e-05,1.77237545312e-08
20.0,1.99818629616,2.93445604739e-07,2.56339734564e-05,8.48043734125e-09
25.0,1.99894106762,2.1356933562e-07,8.89711994904e-06,3.64625429655e-09
30.0,1.99939030035,1.78078024537e-07,2.96761868113e-06,1.72746164405e-09
35.0,1.99964292426,1.45921972165e-07,1.02061708426e-06,8.32919301528e-10
40.0,1.99975236383,1.20400664921e-07,4.91522888441e-07,4.73983214092e-10
45.0,1.99972610507,1.14996371167e-07,6.0113667024e-07,5.05237750433e-10
50.0,1.99951726869,1.51707933257e-07,1.86605893382e-06,1.17941751659e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u001-20160314_204143.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u002-20160314_204203.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u003-20160314_204204.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u004-20160314_204209.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u005-20160314_204221.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u006-20160314_204229.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u007-20160314_204241.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u008-20160314_204254.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u009-20160314_204302.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u010-20160314_204309.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u011-20160314_204309.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u012-20160314_204339.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u013-20160314_204342.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u014-20160314_204443.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u015-20160314_204459.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u016-20160314_204548.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u017-20160314_204548.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u018-20160314_204635.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u019-20160314_204706.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u020-20160314_204709.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u021-20160314_204720.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u022-20160314_204741.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u023-20160314_204750.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u024-20160314_204807.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u025-20160314_204821.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u026-20160314_204822.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u027-20160314_204901.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u028-20160314_204927.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u029-20160314_205018.csv,,,,
# logfiles/owl_thresh/190_thr_owl/190_thr_owl_u030-20160314_205018.csv,,,,
