# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/55owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.62401946905,2.90112192011e-17,0.169869846501,3.34744836936e-18
0.0001,1.62401551838,1.21310586925e-06,0.169892921186,1.07814100248e-06
0.001,1.62397335999,3.00493973191e-06,0.170095770818,2.70874753286e-06
0.002,1.6239727713,3.5911555452e-06,0.170357767504,2.93761725231e-06
0.003,1.62399579998,3.79792531794e-06,0.170657894673,3.28168332638e-06
0.004,1.62402830647,3.71039532541e-06,0.170949010288,3.41592413593e-06
0.005,1.62404967454,3.60425239825e-06,0.171208725212,3.75651265555e-06
0.006,1.62407565556,3.60230112311e-06,0.171461936705,3.88764134706e-06
0.007,1.62415926337,3.64424329873e-06,0.171761786178,4.10860807782e-06
0.008,1.62420671056,3.34250269665e-06,0.172046523605,4.42201360948e-06
0.009,1.62424444057,3.18217804161e-06,0.172315878061,4.39562444849e-06
0.01,1.6243253605,3.42147964636e-06,0.172616875667,4.38803079244e-06
0.02,1.6252050048,2.96457716625e-06,0.175506879329,4.79902382602e-06
0.03,1.62612271531,2.70097307667e-06,0.178107286469,5.21116178302e-06
0.04,1.62717562469,2.92864609971e-06,0.180611920227,6.24666062401e-06
0.05,1.62824905156,2.63298302671e-06,0.182989609833,6.90185097091e-06
0.06,1.62937083134,2.84849676305e-06,0.185246164672,7.03783943919e-06
0.07,1.63053139422,3.10157885568e-06,0.187387997852,7.26855051887e-06
0.08,1.63169625768,3.27845435315e-06,0.189425840767,7.40244927844e-06
0.09,1.63288060785,3.59544314172e-06,0.191345482729,7.6947202293e-06
0.1,1.63409892262,3.74481198762e-06,0.193199152164,7.80779193359e-06
0.2,1.64579807968,4.47498231885e-06,0.208152177498,8.71020876312e-06
0.3,1.65604358941,4.083932208e-06,0.218270092095,8.21620760799e-06
0.4,1.66486473557,3.85812012395e-06,0.225194332022,7.60712433363e-06
0.5,1.67267076461,3.41282921481e-06,0.23000915227,7.7984962099e-06
0.6,1.67965017174,3.41852299621e-06,0.233043975202,7.6513090893e-06
0.7,1.68604054243,3.48627322718e-06,0.234838243885,8.02348626258e-06
0.8,1.69201270806,3.36699238709e-06,0.235731427126,7.38867335467e-06
0.9,1.69757465216,3.56834795535e-06,0.235899284017,7.11485827498e-06
1.0,1.70287451785,3.45819458016e-06,0.235491083825,6.63783737433e-06
2.0,1.74685680075,3.64340458803e-06,0.215219608871,6.35557099481e-06
3.0,1.78096355268,3.77072834735e-06,0.185864744825,6.08322873387e-06
4.0,1.80871549158,3.40851272758e-06,0.157948200559,5.70939061163e-06
5.0,1.83184687162,3.18935058204e-06,0.133519071542,5.38540914952e-06
6.0,1.85151220572,3.04435591601e-06,0.112406224854,4.81246942131e-06
7.0,1.86842945608,2.92444049904e-06,0.0943132055943,4.54900518401e-06
8.0,1.88315550846,2.81097790005e-06,0.0787724995879,4.14449737327e-06
9.0,1.89604111312,2.66359434103e-06,0.0655271889288,3.72897165941e-06
10.0,1.90738679813,2.47085222018e-06,0.0542862024669,3.1672033355e-06
15.0,1.94763287885,1.70909367254e-06,0.0198795353271,1.37136972955e-06
20.0,1.97053920828,1.31759456221e-06,0.00667921003637,6.14559082225e-07
25.0,1.98372607067,1.00006684134e-06,0.00208943305327,2.61733874019e-07
30.0,1.99125215914,7.46366079087e-07,0.000609170571042,1.05390013762e-07
35.0,1.99546335861,5.38642402489e-07,0.000164427734004,3.90776577196e-08
40.0,1.99774719785,3.46814455214e-07,4.05957148488e-05,1.24616318646e-08
45.0,1.99893416263,2.348837225e-07,9.09197206949e-06,4.00430740517e-09
50.0,1.99952211227,1.69592001017e-07,1.82918778657e-06,1.2913308578e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_edge/55owl/55owl_u001-20160314_005215.csv,,,,
# logfiles/owl_edge/55owl/55owl_u002-20160314_005426.csv,,,,
# logfiles/owl_edge/55owl/55owl_u003-20160314_005554.csv,,,,
# logfiles/owl_edge/55owl/55owl_u004-20160314_005629.csv,,,,
# logfiles/owl_edge/55owl/55owl_u005-20160314_005644.csv,,,,
# logfiles/owl_edge/55owl/55owl_u006-20160314_005648.csv,,,,
# logfiles/owl_edge/55owl/55owl_u007-20160314_005650.csv,,,,
# logfiles/owl_edge/55owl/55owl_u008-20160314_005705.csv,,,,
# logfiles/owl_edge/55owl/55owl_u009-20160314_005708.csv,,,,
# logfiles/owl_edge/55owl/55owl_u010-20160314_005712.csv,,,,
# logfiles/owl_edge/55owl/55owl_u011-20160314_005717.csv,,,,
# logfiles/owl_edge/55owl/55owl_u012-20160314_005719.csv,,,,
# logfiles/owl_edge/55owl/55owl_u013-20160314_005739.csv,,,,
# logfiles/owl_edge/55owl/55owl_u014-20160314_005747.csv,,,,
# logfiles/owl_edge/55owl/55owl_u015-20160314_005847.csv,,,,
# logfiles/owl_edge/55owl/55owl_u016-20160314_005848.csv,,,,
# logfiles/owl_edge/55owl/55owl_u017-20160314_005853.csv,,,,
# logfiles/owl_edge/55owl/55owl_u018-20160314_005853.csv,,,,
# logfiles/owl_edge/55owl/55owl_u019-20160314_005901.csv,,,,
# logfiles/owl_edge/55owl/55owl_u020-20160314_005908.csv,,,,
# logfiles/owl_edge/55owl/55owl_u021-20160314_005913.csv,,,,
# logfiles/owl_edge/55owl/55owl_u022-20160314_005924.csv,,,,
# logfiles/owl_edge/55owl/55owl_u023-20160314_005930.csv,,,,
# logfiles/owl_edge/55owl/55owl_u024-20160314_005950.csv,,,,
# logfiles/owl_edge/55owl/55owl_u025-20160314_005951.csv,,,,
# logfiles/owl_edge/55owl/55owl_u026-20160314_010037.csv,,,,
# logfiles/owl_edge/55owl/55owl_u027-20160314_010044.csv,,,,
# logfiles/owl_edge/55owl/55owl_u028-20160314_010102.csv,,,,
# logfiles/owl_edge/55owl/55owl_u029-20160314_010112.csv,,,,
# logfiles/owl_edge/55owl/55owl_u030-20160314_010129.csv,,,,
# logfiles/owl_edge/55owl/55owl_u031-20160314_010145.csv,,,,
# logfiles/owl_edge/55owl/55owl_u032-20160314_010146.csv,,,,
# logfiles/owl_edge/55owl/55owl_u033-20160314_010147.csv,,,,
# logfiles/owl_edge/55owl/55owl_u034-20160314_010151.csv,,,,
# logfiles/owl_edge/55owl/55owl_u035-20160314_010235.csv,,,,
# logfiles/owl_edge/55owl/55owl_u036-20160314_010245.csv,,,,
# logfiles/owl_edge/55owl/55owl_u037-20160314_010316.csv,,,,
# logfiles/owl_edge/55owl/55owl_u038-20160314_010321.csv,,,,
