# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/110_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.94845848017,2.45479547086e-17,0.00383988270454,3.48692538475e-20
0.0001,1.94845853841,5.24304722291e-08,0.00384018184902,8.71471909083e-09
0.001,1.94846133892,1.76513256124e-07,0.00384350388486,3.05234144307e-08
0.002,1.9484651764,2.67414756007e-07,0.00384814194707,4.61079735696e-08
0.003,1.9484679264,3.17378603514e-07,0.00385264935644,5.71291943504e-08
0.004,1.94847311986,3.3218540611e-07,0.00385686191387,7.05410493061e-08
0.005,1.94847602575,4.02534667114e-07,0.0038611483901,7.80357339302e-08
0.006,1.94848391707,4.36040296089e-07,0.00386535930955,9.37412906287e-08
0.007,1.94848443435,4.32887859694e-07,0.00386962694817,1.01514927816e-07
0.008,1.94848913216,4.5434273551e-07,0.00387327783416,1.04573578567e-07
0.009,1.94849421889,4.95514162543e-07,0.00387794730329,1.08078641388e-07
0.01,1.948496785,5.24916551661e-07,0.0038819678047,1.13908576043e-07
0.02,1.94855201615,6.88948449275e-07,0.00392234619155,1.49191717153e-07
0.03,1.94861349091,8.03860574482e-07,0.0039632567051,1.81703869318e-07
0.04,1.94868975866,9.0931860131e-07,0.00400465511433,2.19218937608e-07
0.05,1.94876891742,9.10648553413e-07,0.00404455356374,2.44537906509e-07
0.06,1.94884506374,9.02740401649e-07,0.00408088022492,2.66446365802e-07
0.07,1.94892873026,8.64939392423e-07,0.00411640514979,2.82658206004e-07
0.08,1.94901258913,8.96421749276e-07,0.00415366747296,3.10532696079e-07
0.09,1.94910201393,9.39071670608e-07,0.00418964735995,3.26801054454e-07
0.1,1.94918679617,8.92785523717e-07,0.00422341819193,3.34564927987e-07
0.2,1.95001855375,9.95816667632e-07,0.00452280200579,4.14128228217e-07
0.3,1.95073028313,9.17152129932e-07,0.00476409510143,4.06953608923e-07
0.4,1.95134320763,8.59403852936e-07,0.00496921150645,3.84797571917e-07
0.5,1.95186417659,8.22152939574e-07,0.00514154262459,3.96888688387e-07
0.6,1.95231967461,7.95984345142e-07,0.00528786429681,3.93407100102e-07
0.7,1.95273989746,6.57654827415e-07,0.00541884963712,3.95628556741e-07
0.8,1.95312910193,6.18278748804e-07,0.00553103083396,3.82958556597e-07
0.9,1.95348807912,5.8934260963e-07,0.00562870730786,3.92085313346e-07
1.0,1.95383969016,5.69127147081e-07,0.00571396248682,3.83769619874e-07
2.0,1.95716577187,5.97173315921e-07,0.00612117448689,3.81886986796e-07
3.0,1.96038461844,7.14970842286e-07,0.00603706119812,3.66728469584e-07
4.0,1.96349683936,7.25952245589e-07,0.00573896246101,3.64990289249e-07
5.0,1.96646749527,8.10371313163e-07,0.00533350118435,3.83665675621e-07
6.0,1.96927943135,8.75709769257e-07,0.00485992701706,3.95686152767e-07
7.0,1.9719186256,8.70603728758e-07,0.00435712859453,3.59672580685e-07
8.0,1.97438513266,8.66499380986e-07,0.00384902694824,3.26985975724e-07
9.0,1.97667904788,7.94632235258e-07,0.00335850863599,2.73489511875e-07
10.0,1.97879812376,7.88412323304e-07,0.00289559323031,2.40375638287e-07
15.0,1.98712865812,7.00900729374e-07,0.00121624538992,1.33053314187e-07
20.0,1.99242819404,5.61626904548e-07,0.000444039640991,6.7034689715e-08
25.0,1.99567487846,4.4692176438e-07,0.000148035607587,3.0511760139e-08
30.0,1.99759649199,3.63144580924e-07,4.60510262939e-05,1.39248023954e-08
35.0,1.99868776606,3.00748959644e-07,1.37699476073e-05,6.2836770972e-09
40.0,1.99927176864,2.01345730092e-07,4.24355968744e-06,2.33247025191e-09
45.0,1.9995216978,1.7005443913e-07,1.83237457695e-06,1.30939413623e-09
50.0,1.9995178991,1.62371791851e-07,1.86145829946e-06,1.25571862858e-09
# The data files below are included in this aggregation:,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u001-20160314_152137.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u002-20160314_152212.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u003-20160314_152247.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u004-20160314_152256.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u005-20160314_152318.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u006-20160314_152341.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u007-20160314_152420.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u008-20160314_152427.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u009-20160314_152511.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u010-20160314_152540.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u011-20160314_152544.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u012-20160314_152618.csv,,,,
# logfiles/owl_thresh/110_thr_owl/110_thr_owl_u013-20160314_152740.csv,,,,
