# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/15owl_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.94541075983,4.46326449248e-17,0.0049455030246,5.23038807712e-20
0.0001,1.94541104528,5.48143788505e-08,0.00494602635345,1.48127253678e-08
0.001,1.94541728734,1.37751539392e-07,0.00495014753104,4.19113864271e-08
0.002,1.94542909198,2.03125836613e-07,0.00495441288121,5.39976818488e-08
0.003,1.94543618672,2.4395143051e-07,0.00495847546876,6.15069038486e-08
0.004,1.94544327094,2.86547348552e-07,0.00496309318599,7.34200485579e-08
0.005,1.94545042572,3.11602758066e-07,0.00496703849894,7.61421953806e-08
0.006,1.94545885371,3.49355855849e-07,0.00497114386885,8.41279239621e-08
0.007,1.94546678704,3.67615392943e-07,0.00497491465622,9.59998469975e-08
0.008,1.94547383209,3.89743234825e-07,0.0049795835778,1.04560429809e-07
0.009,1.9454816894,4.06216477252e-07,0.00498387236892,1.08666858888e-07
0.01,1.945487905,4.09279462657e-07,0.00498751672473,1.19188459342e-07
0.02,1.94556304141,5.78333745581e-07,0.00502914136902,1.6620012111e-07
0.03,1.94564714654,6.44495758076e-07,0.00506861019176,2.02990795223e-07
0.04,1.9457357718,7.27100882424e-07,0.00511000892457,2.17744208793e-07
0.05,1.94582820784,7.54124415726e-07,0.00514996034809,2.53404724934e-07
0.06,1.94592043741,8.6175280586e-07,0.00518615492997,2.73689776473e-07
0.07,1.9460133411,8.8278758058e-07,0.00522229280192,2.98737343886e-07
0.08,1.94610704307,8.65204377868e-07,0.00525944521235,2.99060840894e-07
0.09,1.94619404855,9.25636025654e-07,0.00529247305048,3.14600013999e-07
0.1,1.9462896421,9.38334753247e-07,0.00532751441357,3.06008065022e-07
0.2,1.94714381358,1.01019313474e-06,0.00563114284058,3.75017436837e-07
0.3,1.94788073239,9.26822867509e-07,0.00588026076845,3.56190727202e-07
0.4,1.94849894686,8.37423851188e-07,0.00608436470615,3.78657303052e-07
0.5,1.94904475102,6.85358574798e-07,0.00626105519384,3.59825960516e-07
0.6,1.94952273802,6.59954713885e-07,0.00641402432336,3.654073861e-07
0.7,1.94996875806,5.85830622392e-07,0.00654704229492,3.85121827554e-07
0.8,1.95038724244,5.27390112508e-07,0.00666370104503,3.72533169332e-07
0.9,1.95078339366,5.17467742529e-07,0.00676485707646,3.6553670076e-07
1.0,1.95116190371,5.03789225463e-07,0.00685271315648,3.81346605114e-07
2.0,1.95473989209,5.77214261612e-07,0.00724419791885,3.96616997467e-07
