# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/35fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.16734252793,2.90112192011e-17,0.00605892260366,5.23038807712e-20
0.0001,1.15584130227,9.13200377152e-05,0.00551991788476,1.4832843896e-05
0.001,1.08390735898,0.000136446142189,0.00797230098833,2.52595533737e-05
0.002,1.05499065629,9.36767283085e-05,0.0210658148269,6.79243305748e-05
0.003,1.04241118351,7.35757286676e-05,0.0411622859761,9.52245661538e-05
0.004,1.03775083411,4.99475665918e-05,0.0628966519037,0.000117064746539
0.005,1.03658975371,4.18171774714e-05,0.0840211352647,0.000124818427791
0.006,1.0369179824,3.94387769705e-05,0.103657137023,0.000122786753183
0.007,1.0378583854,3.55128834711e-05,0.122819808838,0.000123643959237
0.008,1.03962812073,3.60442068093e-05,0.140658368259,0.000124019086174
0.009,1.04124209755,3.28868135102e-05,0.156885455212,0.000125976353387
0.01,1.04330015943,3.07936472462e-05,0.171925692806,0.000128773063154
0.02,1.06340858424,2.51514055849e-05,0.283692210627,0.000120353756438
0.03,1.07949918129,1.7580200943e-05,0.349120545055,9.63403127277e-05
0.04,1.09325758214,1.76666313097e-05,0.391253235429,7.44461660617e-05
0.05,1.10600992794,1.66402849292e-05,0.422112709395,6.28523119581e-05
0.06,1.11833586304,1.72517108176e-05,0.445168604868,5.9029804867e-05
0.07,1.13020831419,1.78998665024e-05,0.463647666416,5.04906267044e-05
0.08,1.14186124125,1.93124519787e-05,0.478613720158,4.40478709047e-05
0.09,1.15310057215,1.97183147392e-05,0.491398794758,4.30954153654e-05
0.1,1.16405260317,2.06499416847e-05,0.502069138492,4.23881246918e-05
0.2,1.25514629843,1.87692468554e-05,0.560428619841,2.57970743132e-05
0.3,1.31987290586,1.52252503426e-05,0.579215232174,1.82003652347e-05
0.4,1.36807940079,1.46152624047e-05,0.582200671695,1.57004435862e-05
0.5,1.40601019504,1.21361665058e-05,0.577794678626,1.58295779957e-05
0.6,1.43675540377,1.10995965223e-05,0.569074318389,1.72530283574e-05
0.7,1.46257345466,1.00263941868e-05,0.558102574283,1.63184001128e-05
0.8,1.48467611025,8.80221343829e-06,0.545979658812,1.4835997678e-05
0.9,1.50393928396,8.88478571284e-06,0.533305085809,1.45005843029e-05
1.0,1.52105272062,8.10529404745e-06,0.520542859185,1.39678292586e-05
2.0,1.6330755373,5.91175542041e-06,0.408193318476,1.06612918684e-05
3.0,1.69921623227,5.53293169001e-06,0.323394759062,1.03797490959e-05
4.0,1.74608909566,4.43508610653e-06,0.25950191274,8.43942848857e-06
5.0,1.78199296321,4.00295220756e-06,0.21076367627,7.85128043449e-06
6.0,1.81080376128,3.5687015392e-06,0.172500722703,6.66366820469e-06
7.0,1.83458816955,3.47207080181e-06,0.141791735736,6.12106499138e-06
8.0,1.85466439378,3.25116136803e-06,0.116622158431,5.447698266e-06
9.0,1.87181084864,2.94334802127e-06,0.0958873884772,4.72062439548e-06
10.0,1.88663720749,2.72564660269e-06,0.0786702965861,4.05476655265e-06
15.0,1.93750324262,1.80860852543e-06,0.0278931897088,1.6814452491e-06
20.0,1.96543687669,1.42879851766e-06,0.00913877995165,7.86229160362e-07
25.0,1.98118844588,1.03611620412e-06,0.00278564908544,3.10507387875e-07
