# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/50_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
0.0,1.82233477211,3.57061159398e-17,0.0222250951611,2.44084776932e-19
0.0001,1.82233710227,1.38742724289e-07,0.0222332123373,1.32954368026e-07
0.001,1.82234517174,4.64200583696e-07,0.0223224137808,5.23019129016e-07
0.002,1.82236455001,7.29664037637e-07,0.0224182224471,6.80411509024e-07
0.003,1.82238850917,7.99304100841e-07,0.0225172586506,8.43277042956e-07
0.004,1.82240987445,1.03433781926e-06,0.0226184653035,1.04508279451e-06
0.005,1.82242713398,1.07676074293e-06,0.0227131373286,1.11719979983e-06
0.006,1.82244917074,1.17326748965e-06,0.0228050805647,1.23058786865e-06
0.007,1.82247893936,1.23683240128e-06,0.0228951745864,1.27596340985e-06
0.008,1.82250000095,1.30682864322e-06,0.0229855486543,1.36343873109e-06
0.009,1.82252425374,1.37367410638e-06,0.0230817155652,1.45338627955e-06
0.01,1.82254783676,1.43755738829e-06,0.0231808047448,1.60016237917e-06
0.02,1.82279099496,1.91227959734e-06,0.0240803380388,2.07501206875e-06
0.03,1.82314407151,2.16146221147e-06,0.0249280711397,2.34948332148e-06
0.04,1.82355510705,2.278084616e-06,0.0257342207817,2.54159422483e-06
0.05,1.8240053337,2.41507031501e-06,0.0264851905279,2.52981124508e-06
0.06,1.82450483897,2.55218943922e-06,0.0271758060887,2.47649107936e-06
0.07,1.82504726357,2.55041258261e-06,0.0278202808527,2.56465148542e-06
0.08,1.82561336345,2.50794947616e-06,0.0284512637018,2.61604020311e-06
0.09,1.82616117563,2.55940516396e-06,0.0290467137644,2.78631945386e-06
0.1,1.82672217028,2.69072269859e-06,0.0296143138535,2.75346822485e-06
0.2,1.83214443517,3.32279537015e-06,0.0342920778308,2.78753382542e-06
0.3,1.8365952563,2.58159547505e-06,0.0377413892242,2.62920158182e-06
0.4,1.84016051038,2.36998109948e-06,0.0405121823966,2.64036861783e-06
